date,daily_sentiment_score,news_count
2019-06-15,-0.5895125,12
2019-06-16,-0.48372874,21
2019-06-17,-0.5689136,49
2019-06-18,-0.56339204,60
2019-06-19,-0.70878875,35
2019-06-20,-0.64021313,39
2019-06-21,-0.46248043,49
2019-06-22,-0.8066522,26
2019-06-23,-0.49691668,24
2019-06-24,-0.37610248,49
2019-06-25,-0.6206709,30
2019-06-26,-0.59075356,48
2019-06-27,-0.35950348,58
2019-06-28,-0.6204839,61
2019-06-29,-0.5419294,17
2019-06-30,-0.67789537,14
2019-07-01,-0.701665,34
2019-07-02,-0.47678134,38
2019-07-03,-0.2667272,39
2019-07-04,-0.5757187,17
2019-07-05,-0.34376782,30
2019-07-06,-0.73559856,9
2019-07-07,-0.5060768,8
2019-07-08,-0.5490609,43
2019-07-09,-0.57104987,24
2019-07-10,-0.89235836,26
2019-07-11,-0.60547185,23
2019-07-12,-0.5766559,27
2019-07-13,-0.6287808,8
2019-07-14,-0.4521045,9
2019-07-15,-0.35110253,25
2019-07-16,-0.49438825,26
2019-07-17,-0.6125693,27
2019-07-18,-0.47617376,27
2019-07-19,-0.5092647,15
2019-07-20,-0.7153348,7
2019-07-21,-0.6334513,9
2019-07-22,-0.50344104,17
2019-07-23,-0.57077795,15
2019-07-24,-0.4443417,23
2019-07-25,-0.6635386,25
2019-07-26,-0.66461045,30
2019-07-27,-0.48003197,15
2019-07-28,-0.51555485,14
2019-07-29,-0.5481983,17
2019-07-30,-0.5693453,23
2019-07-31,-0.6833493,31
2019-08-01,-0.62521964,19
2019-08-02,-0.32773796,30
2019-08-03,-0.73509526,5
2019-08-04,-0.9941799,7
2019-08-05,-0.33763644,26
2019-08-06,-0.45233423,28
2019-08-07,-0.59486353,29
2019-08-08,-0.4898419,13
2019-08-09,-0.7975691,17
2019-08-10,-0.26192468,13
2019-08-11,-0.7797178,10
2019-08-12,-0.36304837,25
2019-08-13,-0.75434214,23
2019-08-14,-0.4413952,20
2019-08-15,-0.2393949,28
2019-08-16,-0.67343956,22
2019-08-17,-0.34733057,5
2019-08-18,-0.31199023,9
2019-08-19,-0.5789214,24
2019-08-20,-0.24158834,33
2019-08-21,-0.556593,30
2019-08-22,-0.33858025,22
2019-08-23,-0.596475,28
2019-08-24,-0.6695185,8
2019-08-25,-0.52961093,12
2019-08-26,-0.78413105,22
2019-08-27,-0.49607196,19
2019-08-28,-0.7367969,16
2019-08-29,-0.6076886,17
2019-08-30,-0.52542204,20
2019-08-31,-0.69904965,11
2019-09-01,-0.5051222,9
2019-09-02,-0.653751,17
2019-09-03,-0.46559942,26
2019-09-04,-0.5638533,29
2019-09-05,-0.5305004,27
2019-09-06,-0.53232247,22
2019-09-07,-0.79351705,6
2019-09-08,-0.7114646,9
2019-09-09,-0.56341887,22
2019-09-10,-0.62752193,21
2019-09-11,-0.67049605,26
2019-09-12,-0.6716025,27
2019-09-13,-0.52963406,22
2019-09-14,-0.58670795,5
2019-09-15,-0.64757025,12
2019-09-16,-0.5142725,24
2019-09-17,-0.5575189,26
2019-09-18,-0.67981744,19
2019-09-19,-0.6745333,32
2019-09-20,-0.56484723,35
2019-09-21,-0.99285686,5
2019-09-22,-0.99788827,8
2019-09-23,-0.55456877,43
2019-09-24,-0.005447272,31
2019-09-25,-0.53342503,17
2019-09-26,-0.7073163,22
2019-09-27,-0.09878932,25
2019-09-28,-0.76190174,9
2019-09-29,-0.31656337,9
2019-09-30,-0.8776518,20
2019-10-01,-0.62847316,30
2019-10-02,-0.43678308,23
2019-10-03,-0.45804614,22
2019-10-04,-0.49185792,24
2019-10-05,-0.7382616,8
2019-10-06,-0.5528938,9
2019-10-07,-0.42575252,18
2019-10-08,-0.24197051,14
2019-10-09,-0.4538499,17
2019-10-10,-0.7294475,19
2019-10-11,-0.5808939,14
2019-10-12,-0.50413543,6
2019-10-13,-0.7050208,10
2019-10-14,-0.42934284,20
2019-10-15,-0.7522794,19
2019-10-16,-0.35945508,28
2019-10-17,-0.5169715,25
2019-10-18,-0.47233585,26
2019-10-19,-0.59448284,12
2019-10-20,-0.71244097,7
2019-10-21,-0.7455404,24
2019-10-22,-0.61453354,18
2019-10-23,-0.5850407,29
2019-10-24,-0.5099158,19
2019-10-25,-0.4815704,27
2019-10-26,-0.99881595,6
2019-10-27,-0.41244906,15
2019-10-28,-0.5833408,28
2019-10-29,-0.6614341,14
2019-10-30,-0.8255175,22
2019-10-31,-0.3208303,21
2019-11-01,-0.57172054,25
2019-11-02,0.1744341,4
2019-11-03,-0.4209528,8
2019-11-04,-0.6442645,17
2019-11-05,-0.67906624,19
2019-11-06,-0.52832556,27
2019-11-07,-0.7584985,17
2019-11-08,-0.68003076,27
2019-11-09,-0.9999212,2
2019-11-10,-0.56362224,11
2019-11-11,-0.6539551,19
2019-11-12,-0.87430936,19
2019-11-13,-0.85136867,18
2019-11-14,-0.6868848,19
2019-11-15,-0.5561586,27
2019-11-16,-0.81936425,5
2019-11-17,-0.5001659,14
2019-11-18,-0.74534386,12
2019-11-19,-0.57983994,13
2019-11-20,-0.55085915,15
2019-11-21,-0.25032136,12
2019-11-22,-0.13960698,28
2019-11-23,-0.9981388,2
2019-11-24,-0.5154088,14
2019-11-25,-0.5286713,17
2019-11-26,-0.50142324,16
2019-11-27,-0.6794509,16
2019-11-28,-0.5998147,15
2019-11-29,-0.6920148,14
2019-11-30,-0.13406798,7
2019-12-01,-0.6681737,9
2019-12-02,-0.5674385,20
2019-12-03,-0.4065563,13
2019-12-04,-0.45657465,11
2019-12-05,-0.80407095,27
2019-12-06,-0.63027036,19
2019-12-07,-0.41413695,5
2019-12-08,-0.93338144,10
2019-12-09,-0.6491739,23
2019-12-10,-0.72053903,18
2019-12-11,-0.5984554,27
2019-12-12,-0.7715627,20
2019-12-13,-0.3501837,18
2019-12-14,-0.13935813,5
2019-12-15,-0.7474141,12
2019-12-16,-0.6695414,24
2019-12-17,-0.043715518,14
2019-12-18,-0.5676096,19
2019-12-19,-0.87380075,19
2019-12-20,-0.61577386,24
2019-12-21,-0.75053334,4
2019-12-22,-0.7579662,7
2019-12-23,-0.5724981,18
2019-12-24,-0.32926986,9
2019-12-25,-0.99961126,1
2019-12-26,-0.5939009,11
2019-12-27,-0.9625948,6
2019-12-28,-0.67187554,3
2019-12-29,-0.98077613,8
2019-12-30,-0.82105905,9
2019-12-31,-0.1901756,4
2020-01-01,-0.7505471,4
2020-01-02,-0.57572097,12
2020-01-03,-0.45834535,18
2020-01-04,-0.99229676,2
2020-01-05,-0.4998093,2
2020-01-06,-0.762582,18
2020-01-07,-0.5368521,10
2020-01-08,-0.6569592,20
2020-01-09,-0.44899732,11
2020-01-10,-0.0856269,14
2020-01-11,-0.7995083,5
2020-01-12,-0.7447384,4
2020-01-13,-0.38824698,15
2020-01-14,-0.6719791,14
2020-01-15,-0.7187838,18
2020-01-16,-0.37803832,6
2020-01-17,-0.87309384,9
2020-01-18,-0.66654503,3
2020-01-19,-0.9994985,1
2020-01-20,-0.32438257,12
2020-01-21,-0.6106793,15
2020-01-22,-0.7337886,21
2020-01-23,-0.8315887,18
2020-01-24,-0.52142113,10
2020-01-25,-0.95574445,3
2020-01-26,-0.50669503,4
2020-01-27,-0.14212409,16
2020-01-28,-0.5494486,17
2020-01-29,-0.7525406,14
2020-01-30,-0.57132107,11
2020-01-31,-0.50238484,9
2020-02-01,-0.6217987,6
2020-02-02,-0.399919,5
2020-02-03,-0.53331333,12
2020-02-04,-0.56462884,14
2020-02-05,-0.5422641,19
2020-02-06,-0.48632434,16
2020-02-07,-0.44410855,9
2020-02-08,-0.008458425,3
2020-02-09,-0.80647355,5
2020-02-10,-0.7491072,8
2020-02-11,-0.678104,13
2020-02-12,-0.72430795,11
2020-02-13,-0.35009766,17
2020-02-14,-0.5317174,15
2020-02-15,-0.23522088,7
2020-02-16,-0.742121,4
2020-02-17,-0.29625183,14
2020-02-18,-0.834364,7
2020-02-19,-0.68681496,17
2020-02-20,-0.39441893,11
2020-02-21,-0.5541925,16
2020-02-22,-0.97820354,3
2020-02-23,-0.39604965,3
2020-02-24,-0.6068953,15
2020-02-25,-0.32563806,17
2020-02-26,-0.48407558,16
2020-02-27,-0.42640325,14
2020-02-28,-0.22406343,16
2020-02-29,0.004778067,3
2020-03-01,-0.014251311,6
2020-03-02,-0.4883296,10
2020-03-03,-0.31876436,17
2020-03-04,-0.23700759,19
2020-03-05,-0.73914963,20
2020-03-06,-0.11387265,14
2020-03-07,0.250193,4
2020-03-08,-0.9995682,2
2020-03-09,-0.43558383,21
2020-03-10,-0.59143025,9
2020-03-11,-0.39243683,13
2020-03-12,-0.24264768,17
2020-03-13,-0.33197233,16
2020-03-14,0.019737095,3
2020-03-15,0.99992144,2
2020-03-16,-0.11925516,15
2020-03-17,-0.6893488,8
2020-03-18,-0.6224765,11
2020-03-19,-0.50030196,9
2020-03-20,-0.67174345,10
2020-03-21,-0.49828422,2
2020-03-22,-0.49544802,4
2020-03-23,-0.38138512,17
2020-03-24,-0.07030034,15
2020-03-25,0.12312442,8
2020-03-26,-0.21736495,24
2020-03-27,-0.303648,17
2020-03-28,0.13583459,8
2020-03-29,-0.032533146,8
2020-03-30,-0.5040429,24
2020-03-31,-0.26418385,24
2020-04-01,-0.4232274,28
2020-04-02,-0.5689788,19
2020-04-03,-0.54601085,20
2020-04-04,0.33333233,3
2020-04-05,5.2652496e-05,6
2020-04-06,-0.50596094,24
2020-04-07,-0.5183246,22
2020-04-08,-0.4128745,19
2020-04-09,-0.5566907,25
2020-04-10,-0.6236698,12
2020-04-11,-0.4989488,4
2020-04-12,-0.99258125,4
2020-04-13,-0.44521382,13
2020-04-14,-0.6540975,17
2020-04-15,-0.5316168,15
2020-04-16,-0.56772155,22
2020-04-17,-0.6580693,21
2020-04-18,-0.99974024,2
2020-04-19,-0.16654797,7
2020-04-20,-0.44390783,20
2020-04-21,-0.17321469,21
2020-04-22,-0.8006659,13
2020-04-23,-0.7984517,15
2020-04-24,-0.73410475,16
2020-04-25,-0.85314393,2
2020-04-26,-0.6595157,6
2020-04-27,-0.78141993,21
2020-04-28,-0.9714722,12
2020-04-29,-0.49857736,20
2020-04-30,-0.4326648,14
2020-05-01,-0.5995925,18
2020-05-02,-0.67981493,10
2020-05-03,-0.6947918,5
2020-05-04,-0.553048,32
2020-05-05,-0.41613314,11
2020-05-06,-0.6171161,14
2020-05-07,-0.476307,19
2020-05-08,-0.6061804,25
2020-05-09,-0.69310975,10
2020-05-10,-0.9810946,2
2020-05-11,-0.6214453,16
2020-05-12,-0.74937963,12
2020-05-13,-0.40866652,12
2020-05-14,-0.5848572,12
2020-05-15,-0.80127525,7
2020-05-16,-0.9995768,3
2020-05-17,-0.9995924,1
2020-05-18,-0.99427795,5
2020-05-19,-0.85654175,7
2020-05-20,-0.8704962,12
2020-05-21,-0.64786136,15
2020-05-22,-0.99854296,10
2020-05-23,-0.65903175,3
2020-05-24,-0.5002137,4
2020-05-25,-0.9134646,3
2020-05-26,-0.72666323,11
2020-05-27,-0.7434922,14
2020-05-28,-0.6394459,14
2020-05-29,-0.7630994,21
2020-05-30,-0.9997439,2
2020-05-31,-0.001563102,2
2020-06-01,-0.6660519,15
2020-06-02,-0.6400943,21
2020-06-03,-0.43468466,16
2020-06-04,-0.72733146,21
2020-06-05,-0.6180497,20
2020-06-06,-0.96890575,3
2020-06-07,-0.579436,4
2020-06-08,-0.7319951,19
2020-06-09,-0.6688397,26
2020-06-10,-0.71926314,24
2020-06-11,-0.6635184,18
2020-06-12,-0.53201175,17
2020-06-13,-0.8316941,7
2020-06-14,-0.9961036,6
2020-06-15,-0.2877967,22
2020-06-16,-0.5433321,24
2020-06-17,-0.93497336,20
2020-06-18,-0.54784495,27
2020-06-19,-0.5200096,20
2020-06-20,-0.9970338,3
2020-06-21,-0.9965206,4
2020-06-22,-0.75071806,28
2020-06-23,-0.79454714,21
2020-06-24,-0.6276424,27
2020-06-25,-0.65550196,25
2020-06-26,-0.47133937,21
2020-06-27,-0.7557062,4
2020-06-28,-0.99993926,1
2020-06-29,-0.79417706,22
2020-06-30,-0.372917,21
2020-07-01,-0.5400563,18
2020-07-02,-0.72386116,22
2020-07-03,-0.69802195,6
2020-07-04,-0.7929431,2
2020-07-05,-0.5610733,2
2020-07-06,-0.5823006,27
2020-07-07,-0.33458516,26
2020-07-08,-0.58266395,14
2020-07-09,-0.40908253,18
2020-07-10,-0.61777323,16
2020-07-11,-0.5286165,5
2020-07-12,1.8820167e-05,4
2020-07-13,-0.35683122,18
2020-07-14,-0.6637897,17
2020-07-15,-0.6774117,43
2020-07-16,-0.5949704,52
2020-07-17,-0.650222,22
2020-07-18,-0.83009464,6
2020-07-19,-0.74988854,4
2020-07-20,-0.43549874,24
2020-07-21,-0.69312084,16
2020-07-22,-0.63286597,19
2020-07-23,-0.53086746,36
2020-07-24,-0.7528598,27
2020-07-25,-0.5221055,4
2020-07-26,-0.80197036,5
2020-07-27,-0.56012464,27
2020-07-28,-0.6847144,23
2020-07-29,-0.46476978,20
2020-07-30,-0.41766712,25
2020-07-31,-0.6018765,30
2020-08-01,-0.73397696,13
2020-08-02,-0.52681917,7
2020-08-03,-0.63133574,23
2020-08-04,-0.5304764,22
2020-08-05,-0.5664547,26
2020-08-06,-0.5896088,17
2020-08-07,-0.4245132,14
2020-08-08,-0.75339293,4
2020-08-09,-0.56749254,4
2020-08-10,-0.55615354,13
2020-08-11,-0.543125,17
2020-08-12,-0.44847566,11
2020-08-13,-0.7683128,20
2020-08-14,-0.5373316,15
2020-08-15,-0.9920325,4
2020-08-16,-0.67292476,3
2020-08-17,-0.77534664,18
2020-08-18,-0.56267726,20
2020-08-19,-0.5429872,19
2020-08-20,-0.6931652,20
2020-08-21,-0.52114195,20
2020-08-22,-0.9631241,2
2020-08-23,-0.99955916,2
2020-08-24,-0.5371463,16
2020-08-25,-0.77486885,8
2020-08-26,-0.61043394,14
2020-08-27,-0.45664075,23
2020-08-28,-0.57153946,20
2020-08-29,-0.7496263,4
2020-08-30,-0.99889535,6
2020-08-31,-0.8734078,17
2020-09-01,-0.35137933,16
2020-09-02,-0.60589087,19
2020-09-03,-0.47053078,18
2020-09-04,-0.1924363,10
2020-09-05,-0.66673183,3
2020-09-06,-0.89591837,4
2020-09-07,-0.6221788,13
2020-09-08,-0.7583783,12
2020-09-09,-0.6427343,16
2020-09-10,-0.46212873,17
2020-09-11,-0.80084157,17
2020-09-12,-0.99989206,3
2020-09-13,-0.9998428,3
2020-09-14,-0.83316326,17
2020-09-15,-0.82376665,26
2020-09-16,-0.39053127,12
2020-09-17,-0.7645885,19
2020-09-18,-0.8287645,15
2020-09-19,-0.9701506,5
2020-09-20,-0.8675046,7
2020-09-21,-0.553271,30
2020-09-22,-0.6320821,15
2020-09-23,-0.6510395,14
2020-09-24,-0.74297094,20
2020-09-25,-0.80096847,17
2020-09-26,-0.56858885,7
2020-09-27,-0.623427,6
2020-09-28,-0.46252277,21
2020-09-29,-0.554397,14
2020-09-30,-0.75371826,25
2020-10-01,-0.68293077,19
2020-10-02,-0.41070324,18
2020-10-03,-0.82177675,5
2020-10-04,-0.73798144,7
2020-10-05,-0.4938292,21
2020-10-06,-0.6257614,17
2020-10-07,-0.73208445,12
2020-10-08,-0.69200385,15
2020-10-09,-0.5529071,17
2020-10-10,-0.42048976,7
2020-10-11,-0.38745555,5
2020-10-12,-0.7454608,15
2020-10-13,-0.6832506,20
2020-10-14,-0.8523722,19
2020-10-15,-0.5416754,15
2020-10-16,-0.386384,15
2020-10-17,-0.50311893,6
2020-10-18,-0.99991524,4
2020-10-19,-0.6450811,16
2020-10-20,-0.6707728,12
2020-10-21,-0.56974626,36
2020-10-22,-0.75433123,28
2020-10-23,-0.6361243,29
2020-10-24,-0.55446583,5
2020-10-25,-0.67494106,6
2020-10-26,-0.4314884,24
2020-10-27,-0.61277825,23
2020-10-28,-0.33834356,18
2020-10-29,-0.71003336,22
2020-10-30,-0.73821485,23
2020-10-31,-0.38747278,7
2020-11-01,-0.8721111,8
2020-11-02,-0.69210637,18
2020-11-03,-0.51645684,15
2020-11-04,-0.6631376,19
2020-11-05,-0.6704683,21
2020-11-06,-0.35107568,26
2020-11-07,-0.6635295,5
2020-11-08,-0.2453327,11
2020-11-09,-0.60487115,23
2020-11-10,-0.5015877,18
2020-11-11,-0.5156388,14
2020-11-12,-0.95318544,20
2020-11-13,-0.6648208,24
2020-11-14,-0.489708,4
2020-11-15,-0.39074928,7
2020-11-16,-0.59320706,25
2020-11-17,-0.5724652,30
2020-11-18,-0.5852035,35
2020-11-19,-0.6734328,33
2020-11-20,-0.5234416,26
2020-11-21,-0.86582696,9
2020-11-22,-0.60189885,6
2020-11-23,-0.47895277,25
2020-11-24,-0.5188876,26
2020-11-25,-0.41643903,24
2020-11-26,-0.26073787,23
2020-11-27,-0.1811695,22
2020-11-28,-0.8529659,6
2020-11-29,-0.8611704,8
2020-11-30,-0.5162529,38
2020-12-01,-0.55328804,23
2020-12-02,-0.5240253,25
2020-12-03,-0.71515816,20
2020-12-04,-0.33984235,22
2020-12-05,-0.6535258,12
2020-12-06,-0.6748474,9
2020-12-07,-0.80725336,31
2020-12-08,-0.69338006,35
2020-12-09,-0.6938985,29
2020-12-10,-0.78918266,25
2020-12-11,-0.60053694,22
2020-12-12,-0.8007827,5
2020-12-13,-0.45258236,9
2020-12-14,-0.5229433,24
2020-12-15,-0.7064775,32
2020-12-16,-0.49300686,43
2020-12-17,-0.36653957,47
2020-12-18,-0.6823724,37
2020-12-19,-0.52439,14
2020-12-20,-0.6567039,21
2020-12-21,-0.5924538,44
2020-12-22,-0.7507477,29
2020-12-23,-0.72615814,30
2020-12-24,-0.902814,16
2020-12-25,-0.8075037,10
2020-12-26,-0.8616713,14
2020-12-27,-0.49710405,16
2020-12-28,-0.5147254,18
2020-12-29,-0.5681747,29
2020-12-30,-0.6391255,38
2020-12-31,-0.26900572,37
2021-01-01,-0.37920678,8
2021-01-02,-0.8235854,18
2021-01-03,-0.78347725,14
2021-01-04,-0.450962,72
2021-01-05,-0.52047306,42
2021-01-06,-0.4409311,62
2021-01-07,-0.45211616,61
2021-01-08,-0.389064,65
2021-01-09,-0.5936945,20
2021-01-10,-0.8924687,11
2021-01-11,-0.25192347,68
2021-01-12,-0.45310944,39
2021-01-13,-0.6545436,51
2021-01-14,-0.5544739,60
2021-01-15,-0.48023978,47
2021-01-16,-0.82473165,12
2021-01-17,-0.81882626,8
2021-01-18,-0.53313273,25
2021-01-19,-0.71156293,32
2021-01-20,-0.4614813,35
2021-01-21,-0.59592384,37
2021-01-22,-0.23049162,45
2021-01-23,-0.76192826,9
2021-01-24,-0.71112967,7
2021-01-25,-0.5026332,40
2021-01-26,-0.4147757,42
2021-01-27,-0.46137828,54
2021-01-28,-0.52831703,43
2021-01-29,-0.4684253,64
2021-01-30,-0.66436976,12
2021-01-31,-0.32616514,14
2021-02-01,-0.4908191,43
2021-02-02,-0.53744924,46
2021-02-03,-0.7076835,41
2021-02-04,-0.76032287,37
2021-02-05,-0.52895933,45
2021-02-06,-0.8450697,11
2021-02-07,-0.7824085,11
2021-02-08,-0.49848023,93
2021-02-09,-0.57692987,72
2021-02-10,-0.7150397,64
2021-02-11,-0.6011274,70
2021-02-12,-0.6342359,67
2021-02-13,-0.7177158,20
2021-02-14,-0.5702556,15
2021-02-15,-0.5931787,36
2021-02-16,-0.47214803,80
2021-02-17,-0.5554438,67
2021-02-18,-0.61434,65
2021-02-19,-0.53236735,81
2021-02-20,-0.51065403,24
2021-02-21,-0.55649304,20
2021-02-22,-0.36372146,70
2021-02-23,-0.55396605,94
2021-02-24,-0.46334836,68
2021-02-25,-0.3804026,55
2021-02-26,-0.31678352,60
2021-02-27,-0.51723015,15
2021-02-28,-0.38030535,18
2021-03-01,-0.45458618,68
2021-03-02,-0.44052705,62
2021-03-03,-0.45016155,133
2021-03-04,-0.7962609,60
2021-03-05,-0.5737545,69
2021-03-06,-0.7261343,10
2021-03-07,-0.70739514,13
2021-03-08,-0.6736006,55
2021-03-09,-0.61958694,58
2021-03-10,-0.548804,52
2021-03-11,-0.68242764,51
2021-03-12,-0.43758073,62
2021-03-13,-0.36569533,19
2021-03-14,-0.64205,22
2021-03-15,-0.612129,94
2021-03-16,-0.5729779,79
2021-03-17,-0.686848,68
2021-03-18,-0.43440023,78
2021-03-19,-0.4470614,137
2021-03-20,-0.78744304,13
2021-03-21,-0.84683627,14
2021-03-22,-0.6745487,74
2021-03-23,-0.5239718,50
2021-03-24,-0.6482976,75
2021-03-25,-0.65636885,56
2021-03-26,-0.64360714,46
2021-03-27,-0.94283295,10
2021-03-28,-0.9438749,7
2021-03-29,-0.6334608,50
2021-03-30,-0.706463,58
2021-03-31,-0.60741454,49
2021-04-01,-0.6987046,60
2021-04-02,-0.5018451,38
2021-04-03,-0.6914462,10
2021-04-04,-0.70431185,12
2021-04-05,-0.49624914,141
2021-04-06,-0.5653922,85
2021-04-07,-0.6313705,50
2021-04-08,-0.6795678,59
2021-04-09,-0.64444137,46
2021-04-10,-0.583168,15
2021-04-11,-0.48201793,14
2021-04-12,-0.6279016,50
2021-04-13,-0.6265529,70
2021-04-14,-0.53694963,75
2021-04-15,-0.541724,65
2021-04-16,-0.61235493,70
2021-04-17,-0.5869994,18
2021-04-18,-0.37520865,24
2021-04-19,-0.35716513,85
2021-04-20,-0.60913926,84
2021-04-21,-0.61543334,57
2021-04-22,-0.290301,131
2021-04-23,-0.33173943,76
2021-04-24,-0.72953576,18
2021-04-25,-0.6325718,13
2021-04-26,-0.45426205,60
2021-04-27,-0.6159548,74
2021-04-28,-0.67595,57
2021-04-29,-0.64633465,59
2021-04-30,-0.47241595,48
2021-05-01,-0.21031633,16
2021-05-02,-0.68760854,24
2021-05-03,-0.77091646,50
2021-05-04,-0.5727003,42
2021-05-05,-0.6410297,45
2021-05-06,-0.5088699,49
2021-05-07,-0.512752,45
2021-05-08,-0.9676121,8
2021-05-09,-0.7178548,13
2021-05-10,-0.56450814,52
2021-05-11,-0.36525893,137
2021-05-12,-0.6085819,63
2021-05-13,-0.5516116,120
2021-05-14,-0.4844701,81
2021-05-15,-0.5967041,20
2021-05-16,-0.5942769,25
2021-05-17,-0.41505885,86
2021-05-18,-0.46323794,86
2021-05-19,-0.2479538,102
2021-05-20,-0.37721446,98
2021-05-21,-0.5105676,76
2021-05-22,-0.65828526,31
2021-05-23,-0.08121622,32
2021-05-24,-0.29248968,125
2021-05-25,-0.4998236,159
2021-05-26,-0.47126126,97
2021-05-27,-0.45389664,128
2021-05-28,-0.4875241,72
2021-05-29,-0.3538403,18
2021-05-30,-0.49035645,20
2021-05-31,-0.5660514,51
2021-06-01,-0.59492224,56
2021-06-02,-0.5393749,59
2021-06-03,-0.5623179,79
2021-06-04,-0.6196543,70
2021-06-05,-0.5808457,29
2021-06-06,-0.7932502,20
2021-06-07,-0.67958516,91
2021-06-08,-0.5479784,90
2021-06-09,-0.68236226,101
2021-06-10,-0.539402,160
2021-06-11,-0.5683667,73
2021-06-12,-0.8409013,23
2021-06-13,-0.5590062,21
2021-06-14,-0.46586776,193
2021-06-15,-0.7245246,62
2021-06-16,-0.5884968,61
2021-06-17,-0.7165211,69
2021-06-18,-0.42518613,58
2021-06-19,-0.4095172,15
2021-06-20,-0.43287826,16
2021-06-21,-0.34920672,94
2021-06-22,-0.22536099,107
2021-06-23,-0.631064,80
2021-06-24,-0.56699544,81
2021-06-25,-0.70734954,84
2021-06-26,-0.5372814,18
2021-06-27,-0.57059145,17
2021-06-28,-0.4188882,157
2021-06-29,-0.6741803,65
2021-06-30,-0.545862,114
2021-07-01,-0.3837711,64
2021-07-02,-0.65899885,52
2021-07-03,-0.32469204,12
2021-07-04,-0.6527166,13
2021-07-05,-0.5540138,36
2021-07-06,-0.58512795,69
2021-07-07,-0.5259292,59
2021-07-08,-0.5064809,74
2021-07-09,-0.62018144,64
2021-07-10,-0.9297019,15
2021-07-11,-0.6056799,10
2021-07-12,-0.5681219,65
2021-07-13,-0.48374024,68
2021-07-14,-0.3366002,59
2021-07-15,-0.6264635,73
2021-07-16,-0.5333127,70
2021-07-17,-0.9609932,11
2021-07-18,-0.5229359,12
2021-07-19,-0.39515632,59
2021-07-20,-0.54611486,81
2021-07-21,-0.6431556,69
2021-07-22,-0.57086974,70
2021-07-23,-0.5636254,52
2021-07-24,-0.7822347,11
2021-07-25,-0.84965134,14
2021-07-26,-0.4987059,95
2021-07-27,-0.2935408,62
2021-07-28,-0.6189237,71
2021-07-29,-0.51894957,46
2021-07-30,-0.43344575,45
2021-07-31,-0.5022755,14
2021-08-01,-0.7251906,15
2021-08-02,-0.59402215,70
2021-08-03,-0.5819207,58
2021-08-04,-0.5607301,57
2021-08-05,-0.57880163,56
2021-08-06,-0.44786912,47
2021-08-07,-0.63423693,11
2021-08-08,-0.82207865,13
2021-08-09,-0.48977795,71
2021-08-10,-0.63532203,52
2021-08-11,-0.5789292,73
2021-08-12,-0.61793315,42
2021-08-13,-0.6876895,35
2021-08-14,-0.8749359,11
2021-08-15,-0.71796197,15
2021-08-16,-0.6738492,61
2021-08-17,-0.5911131,41
2021-08-18,-0.6394984,66
2021-08-19,-0.57538587,51
2021-08-20,-0.5441506,71
2021-08-21,-0.98116094,12
2021-08-22,-0.8282312,11
2021-08-23,-0.72744435,96
2021-08-24,-0.57057375,73
2021-08-25,-0.5870182,69
2021-08-26,-0.6464817,46
2021-08-27,-0.74249566,53
2021-08-28,-0.710612,7
2021-08-29,-0.67617863,7
2021-08-30,-0.56458575,35
2021-08-31,-0.51536286,43
2021-09-01,-0.45429668,48
2021-09-02,-0.60519785,55
2021-09-03,-0.6204598,47
2021-09-04,-0.97997534,5
2021-09-05,-0.40926024,9
2021-09-06,-0.58828473,36
2021-09-07,-0.49095893,64
2021-09-08,-0.33515814,69
2021-09-09,-0.66100156,58
2021-09-10,-0.5956815,49
2021-09-11,-0.7207932,11
2021-09-12,-0.995807,6
2021-09-13,-0.6839439,42
2021-09-14,-0.45678186,34
2021-09-15,-0.7200695,38
2021-09-16,-0.6040783,36
2021-09-17,-0.6406597,33
2021-09-18,-0.78449285,8
2021-09-19,-0.79837537,10
2021-09-20,-0.38121465,65
2021-09-21,-0.35038322,51
2021-09-22,-0.3120352,47
2021-09-23,-0.6395835,52
2021-09-24,-0.42906612,91
2021-09-25,-0.911941,9
2021-09-26,-0.64400303,9
2021-09-27,-0.47178605,50
2021-09-28,-0.47595912,59
2021-09-29,-0.5783671,43
2021-09-30,-0.5157642,71
2021-10-01,-0.41437027,61
2021-10-02,-0.9834121,9
2021-10-03,-0.51990294,11
2021-10-04,-0.4670603,58
2021-10-05,-0.49837476,93
2021-10-06,-0.4804867,70
2021-10-07,-0.5881193,73
2021-10-08,-0.52924496,65
2021-10-09,-0.28224528,9
2021-10-10,-0.99656326,7
2021-10-11,-0.62365514,62
2021-10-12,-0.48730037,52
2021-10-13,-0.4927699,57
2021-10-14,-0.50831103,58
2021-10-15,-0.54738444,74
2021-10-16,-0.707794,23
2021-10-17,-0.8435094,13
2021-10-18,-0.47167695,96
2021-10-19,-0.45270982,115
2021-10-20,-0.41239667,121
2021-10-21,-0.42387685,120
2021-10-22,-0.578648,68
2021-10-23,-0.5622588,8
2021-10-24,-0.70641494,13
2021-10-25,-0.48444209,72
2021-10-26,-0.636494,71
2021-10-27,-0.30599946,67
2021-10-28,-0.44691423,70
2021-10-29,-0.6090266,80
2021-10-30,-0.7651729,8
2021-10-31,-0.6940859,21
2021-11-01,-0.6116428,85
2021-11-02,-0.39321283,94
2021-11-03,-0.5387944,102
2021-11-04,-0.5870096,71
2021-11-05,-0.5500339,66
2021-11-06,-0.588762,11
2021-11-07,-0.5574725,13
