Date,Close,Log_return,Daily_volatility_log
2011-08-31,8.2,-0.0695943165988342,0.0695943165988342
2011-09-01,8.21,0.0012187691941296472,0.0012187691941296472
2011-09-02,8.64,0.05104965935162737,0.05104965935162737
2011-09-03,8.48,-0.01869213301215252,0.01869213301215252
2011-09-04,8.178,-0.03626282786136112,0.03626282786136112
2011-09-05,7.611,-0.07185305265719617,0.07185305265719617
2011-09-06,6.863,-0.10344990535875684,0.10344990535875684
2011-09-07,7.186,0.04599002476482928,0.04599002476482928
2011-09-08,6.53,-0.09572774540298722,0.09572774540298722
2011-09-09,5.03,-0.2609869591766919,0.2609869591766919
2011-09-10,4.774,-0.052235456195009536,0.052235456195009536
2011-09-11,5.864,0.20564743666771207,0.20564743666771207
2011-09-12,6.078,0.0358437299102511,0.0358437299102511
2011-09-13,5.8,-0.0468177769422277,0.0468177769422277
2011-09-14,5.619,-0.03170420542231251,0.03170420542231251
2011-09-15,4.84,-0.14923899140152075,0.14923899140152075
2011-09-16,4.82,-0.004140792666031277,0.004140792666031277
2011-09-17,4.77,-0.010427623162259276,0.010427623162259276
2011-09-18,5.2,0.08631232068713193,0.08631232068713193
2011-09-19,5.46,0.04879016416943204,0.04879016416943204
2011-09-20,6.112,0.11280526210740571,0.11280526210740571
2011-09-21,5.637,-0.08090204276478151,0.08090204276478151
2011-09-22,5.442,-0.0352053687383833,0.0352053687383833
2011-09-23,5.547,0.019110600712042923,0.019110600712042923
2011-09-24,5.468,-0.014344322211394298,0.014344322211394298
2011-09-25,5.33,-0.025561680683949983,0.025561680683949983
2011-09-26,4.87,-0.09025730108325473,0.09025730108325473
2011-09-27,4.916,0.009401254609290114,0.009401254609290114
2011-09-28,4.772,-0.0297296874681187,0.0297296874681187
2011-09-29,4.779,0.0014658153603514278,0.0014658153603514278
2011-09-30,5.14,0.07282175987105255,0.07282175987105255
2011-10-01,5.032,-0.02123556006893426,0.02123556006893426
2011-10-02,5.027,-0.0009941346877011701,0.0009941346877011701
2011-10-03,5.024,-0.0005969555445406096,0.0005969555445406096
2011-10-04,4.96,-0.012820688429061434,0.012820688429061434
2011-10-05,4.88,-0.01626052087178029,0.01626052087178029
2011-10-06,4.734,-0.03037470877326358,0.03037470877326358
2011-10-07,4.273,-0.10245435442990435,0.10245435442990435
2011-10-08,4.008,-0.06402379287932414,0.06402379287932414
2011-10-09,4.103,0.023426049677485402,0.023426049677485402
2011-10-10,4.1,-0.0007314397497868938,0.0007314397497868938
2011-10-11,3.931,-0.04209312727053877,0.04209312727053877
2011-10-12,4.15,0.05421448780288381,0.05421448780288381
2011-10-13,4.046,-0.02537959549705318,0.02537959549705318
2011-10-14,3.988,-0.01443888664596192,0.01443888664596192
2011-10-15,3.842,-0.03729678775322696,0.03729678775322696
2011-10-16,3.557,-0.07707557138004685,0.07707557138004685
2011-10-17,2.56,-0.3289102344748471,0.3289102344748471
2011-10-18,2.419,-0.05665302686358088,0.05665302686358088
2011-10-19,2.27,-0.06357440013457892,0.06357440013457892
2011-10-20,2.348,0.03378407047253867,0.03378407047253867
2011-10-21,2.57,0.09034199694127833,0.09034199694127833
2011-10-22,3.159,0.20634962291281977,0.20634962291281977
2011-10-23,3.17,0.003476066069241183,0.003476066069241183
2011-10-24,2.545,-0.21960093788670318,0.21960093788670318
2011-10-25,2.771,0.08507761587835536,0.08507761587835536
2011-10-26,2.773,0.000721500752799645,0.000721500752799645
2011-10-27,3.04,0.0919277487844894,0.0919277487844894
2011-10-28,3.19,0.04816340137862294,0.04816340137862294
2011-10-29,3.581,0.11562117421954252,0.11562117421954252
2011-10-30,3.27,-0.0908521061071336,0.0908521061071336
2011-10-31,3.248,-0.006750562609730413,0.006750562609730413
2011-11-01,3.15,-0.030636969461889915,0.030636969461889915
2011-11-02,3.254,0.03248255595930429,0.03248255595930429
2011-11-03,3.152,-0.0318478368012133,0.0318478368012133
2011-11-04,3.109,-0.01373604091901594,0.01373604091901594
2011-11-05,2.97,-0.0457391782620084,0.0457391782620084
2011-11-06,2.96,-0.0033726844786393416,0.0033726844786393416
2011-11-07,3.007,0.015753635670423097,0.015753635670423097
2011-11-08,3.036,0.0095979555269914,0.0095979555269914
2011-11-09,2.95,-0.02873568918165502,0.02873568918165502
2011-11-10,2.869,-0.02784163335250073,0.02784163335250073
2011-11-11,3.08,0.07096605998625528,0.07096605998625528
2011-11-12,3.031,-0.01603699890981696,0.01603699890981696
2011-11-13,2.997,-0.01128080974114007,0.01128080974114007
2011-11-14,2.22,-0.300104592450338,0.300104592450338
2011-11-15,2.329,0.047931795018015914,0.047931795018015914
2011-11-16,2.56,0.09456826758926712,0.09456826758926712
2011-11-17,2.25,-0.12907704227514236,0.12907704227514236
2011-11-18,2.05,-0.09309042306601209,0.09309042306601209
2011-11-19,2.198,0.06970806283111287,0.06970806283111287
2011-11-20,2.2,0.0009095043828406127,0.0009095043828406127
2011-11-21,2.294,0.04183965834290877,0.04183965834290877
2011-11-22,2.329,0.01514197219502516,0.01514197219502516
2011-11-23,2.332,0.0012872775860418109,0.0012872775860418109
2011-11-24,2.432,0.0419876956156746,0.0419876956156746
2011-11-25,2.506,0.029973892369955964,0.029973892369955964
2011-11-26,2.47,-0.014469705833990522,0.014469705833990522
2011-11-27,2.48,0.004040409537004906,0.004040409537004906
2011-11-28,2.55,0.02783479899344384,0.02783479899344384
2011-11-29,2.75,0.0755075525081453,0.0755075525081453
2011-11-30,2.97,0.0769610411361284,0.0769610411361284
2011-12-01,3.06,0.02985296314968113,0.02985296314968113
2011-12-02,3.115,0.017814236275127217,0.017814236275127217
2011-12-03,2.794,-0.1087548914046464,0.1087548914046464
2011-12-04,2.828,0.012095487199556087,0.012095487199556087
2011-12-05,2.88,0.018220546113528316,0.018220546113528316
2011-12-06,3.03,0.05077232537342314,0.05077232537342314
2011-12-07,2.991,-0.012954839873466704,0.012954839873466704
2011-12-08,2.981,-0.0033489649518766273,0.0033489649518766273
2011-12-09,2.97,-0.00369686188132598,0.00369686188132598
2011-12-10,3.05,0.026579637804711887,0.026579637804711887
2011-12-11,3.251,0.06382105070244815,0.06382105070244815
2011-12-12,3.136,-0.036014538833606835,0.036014538833606835
2011-12-13,3.25,0.035706893853484654,0.035706893853484654
2011-12-14,3.15,-0.031252543504104426,0.031252543504104426
2011-12-15,3.2,0.01574835696813933,0.01574835696813933
2011-12-16,3.2,0.0,0.0
2011-12-17,3.2,0.0,0.0
2011-12-18,3.193,-0.0021898960730359074,0.0021898960730359074
2011-12-19,3.52,0.09750007587736077,0.09750007587736077
2011-12-20,3.95,0.1152545893030249,0.1152545893030249
2011-12-21,3.89,-0.015306421282675545,0.015306421282675545
2011-12-22,3.89,0.0,0.0
2011-12-23,3.947,0.014546639050355137,0.014546639050355137
2011-12-24,3.94,-0.001775073370867663,0.001775073370867663
2011-12-25,4.225,0.06983853749929474,0.06983853749929474
2011-12-26,4.018,-0.050234994416394466,0.050234994416394466
2011-12-27,4.074,0.013841051411871511,0.013841051411871511
2011-12-28,4.186,0.027120306219194035,0.027120306219194035
2011-12-29,4.166,-0.004789281185027687,0.004789281185027687
2011-12-30,4.248,0.01949194110085732,0.01949194110085732
2011-12-31,4.722,0.10578415472368347,0.10578415472368347
2012-01-01,5.268,0.1094183452177134,0.1094183452177134
2012-01-02,5.217,-0.009728259840779012,0.009728259840779012
2012-01-03,4.881,-0.06657240713524512,0.06657240713524512
2012-01-04,5.574,0.13276281215474592,0.13276281215474592
2012-01-05,6.948,0.22034091931910207,0.22034091931910207
2012-01-06,6.697,-0.03679418345094543,0.03679418345094543
2012-01-07,6.81,0.016732455233507755,0.016732455233507755
2012-01-08,7.114,0.04367255336484249,0.04367255336484249
2012-01-09,6.326,-0.11739654864280635,0.11739654864280635
2012-01-10,6.362,0.00567466844349531,0.00567466844349531
2012-01-11,6.9,0.08117861827626131,0.08117861827626131
2012-01-12,6.8,-0.014598799421152749,0.014598799421152749
2012-01-13,6.41,-0.059063341249482246,0.059063341249482246
2012-01-14,6.75,0.05168323395185972,0.05168323395185972
2012-01-15,7.002,0.036653317648035366,0.036653317648035366
2012-01-16,6.683,-0.04662883400354086,0.04662883400354086
2012-01-17,5.6,-0.17680039078782964,0.17680039078782964
2012-01-18,5.92,0.055569851154810786,0.055569851154810786
2012-01-19,6.36,0.07169192845611648,0.07169192845611648
2012-01-20,6.49,0.02023415336396779,0.02023415336396779
2012-01-21,6.18,-0.048944259246399356,0.048944259246399356
2012-01-22,6.31,0.020817405083522304,0.020817405083522304
2012-01-23,6.356,0.007263572121347817,0.007263572121347817
2012-01-24,6.29,-0.010438177962120343,0.010438177962120343
2012-01-25,5.756,-0.08871828168722777,0.08871828168722777
2012-01-26,5.34,-0.07501713605301799,0.07501713605301799
2012-01-27,5.292,-0.009029406719394265,0.009029406719394265
2012-01-28,5.627,0.061380194198432575,0.061380194198432575
2012-01-29,5.382,-0.0445163881464279,0.0445163881464279
2012-01-30,5.49,0.019868203216725402,0.019868203216725402
2012-01-31,5.484,-0.0010934938213713295,0.0010934938213713295
2012-02-01,6.076,0.10251182303345846,0.10251182303345846
2012-02-02,6.1,0.003942186445739125,0.003942186445739125
2012-02-03,5.959,-0.02338608941442367,0.02338608941442367
2012-02-04,5.873,-0.014537105224459263,0.014537105224459263
2012-02-05,5.689,-0.031831090771872086,0.031831090771872086
2012-02-06,5.453,-0.04236856982458583,0.04236856982458583
2012-02-07,5.69,0.04254433219431503,0.04254433219431503
2012-02-08,5.6,-0.015943650397136112,0.015943650397136112
2012-02-09,5.83,0.04025040262129753,0.04025040262129753
2012-02-10,5.913,0.014136316476291759,0.014136316476291759
2012-02-11,5.601,-0.05420816361099759,0.05420816361099759
2012-02-12,5.515,-0.01547350052222955,0.01547350052222955
2012-02-13,5.26,-0.04734062595584729,0.04734062595584729
2012-02-14,4.463,-0.16430984110248553,0.16430984110248553
2012-02-15,4.325,-0.03140904526329021,0.03140904526329021
2012-02-16,4.274,-0.011861983486886817,0.011861983486886817
2012-02-17,4.41,0.03132453256179886,0.03132453256179886
2012-02-18,4.222,-0.0435657400326257,0.0435657400326257
2012-02-19,4.387,0.0383366727579478,0.0383366727579478
2012-02-20,4.373,-0.003196349753293267,0.003196349753293267
2012-02-21,4.272,-0.02336717077288979,0.02336717077288979
2012-02-22,4.425,0.03518817680199909,0.03518817680199909
2012-02-23,5.015,0.125163142954006,0.125163142954006
2012-02-24,5.029,0.0027877357759290063,0.0027877357759290063
2012-02-25,4.773,-0.052246119166068264,0.052246119166068264
2012-02-26,4.922,0.03073991394510465,0.03073991394510465
2012-02-27,4.96,0.007690788767972144,0.007690788767972144
2012-02-28,4.868,-0.01872256561155527,0.01872256561155527
2012-02-29,4.86,-0.0016447372128783784,0.0016447372128783784
2012-03-01,4.921,0.012473323971438828,0.012473323971438828
2012-03-02,4.705,-0.04488598884649829,0.04488598884649829
2012-03-03,4.614,-0.019530613285781113,0.019530613285781113
2012-03-04,4.82,0.04367876831094717,0.04367876831094717
2012-03-05,4.984,0.033458853422642966,0.033458853422642966
2012-03-06,4.99,0.0012031282782752409,0.0012031282782752409
2012-03-07,4.938,-0.010475518840439681,0.010475518840439681
2012-03-08,4.93,-0.0016214028683889977,0.0016214028683889977
2012-03-09,4.861,-0.014094809991280335,0.014094809991280335
2012-03-10,4.833,-0.005776785200371289,0.005776785200371289
2012-03-11,4.91,0.015806548943482268,0.015806548943482268
2012-03-12,4.89,-0.004081638319648619,0.004081638319648619
2012-03-13,5.27,0.07483805906649023,0.07483805906649023
2012-03-14,5.39,0.02251502236763477,0.02251502236763477
2012-03-15,5.327,-0.011757156986043644,0.011757156986043644
2012-03-16,5.344,0.0031862082994826577,0.0031862082994826577
2012-03-17,5.216,-0.02424361160999274,0.02424361160999274
2012-03-18,5.279,0.012005861217127297,0.012005861217127297
2012-03-19,4.694,-0.11745158841264743,0.11745158841264743
2012-03-20,4.838,0.030216314759003784,0.030216314759003784
2012-03-21,4.815,-0.004765366937746577,0.004765366937746577
2012-03-22,4.704,-0.023322834653763176,0.023322834653763176
2012-03-23,4.686,-0.003833870510721789,0.003833870510721789
2012-03-24,4.676,-0.0021362964757818343,0.0021362964757818343
2012-03-25,4.55,-0.02731581064696298,0.02731581064696298
2012-03-26,4.621,0.015483898925270315,0.015483898925270315
2012-03-27,4.811,0.04029383082918721,0.04029383082918721
2012-03-28,4.788,-0.004792175021589821,0.004792175021589821
2012-03-29,4.808,0.004168409537179575,0.004168409537179575
2012-03-30,4.86,0.010757240679496153,0.010757240679496153
2012-03-31,4.909,0.010031817163512926,0.010031817163512926
2012-04-01,4.827,-0.016845098397559544,0.016845098397559544
2012-04-02,4.974,0.029999188702857036,0.029999188702857036
2012-04-03,4.952,-0.004432809998917967,0.004432809998917967
2012-04-04,4.91,-0.00851759357586577,0.00851759357586577
2012-04-05,4.919,0.0018313160067735207,0.0018313160067735207
2012-04-06,4.95,0.006282318767396215,0.006282318767396215
2012-04-07,4.69,-0.05395499412241094,0.05395499412241094
2012-04-08,4.793,0.0217239377193062,0.0217239377193062
2012-04-09,4.872,0.01634801023010155,0.01634801023010155
2012-04-10,4.837,-0.0072098365667497555,0.0072098365667497555
2012-04-11,4.928,0.018638532390372633,0.018638532390372633
2012-04-12,4.92,-0.001624695727001922,0.001624695727001922
2012-04-13,4.94,0.004056800695614469,0.004056800695614469
2012-04-14,4.96,0.004040409537004906,0.004040409537004906
2012-04-15,4.969,0.0018128718833475353,0.0018128718833475353
2012-04-16,4.932,-0.0074740273180856345,0.0074740273180856345
2012-04-17,4.976,0.008881770134780408,0.008881770134780408
2012-04-18,5.118,0.02813738230071882,0.02813738230071882
