Date,Open,High,Low,Close,VolumeFrom,VolumeTo,price_change,abs_price_change
2018-11-05,6467.05,6475.8,6406.69,6433.74,24142.0,155758902.3,-0.005150725601317463,0.005150725601317463
2018-11-06,6433.53,6482.81,6412.56,6479.72,37162.36,239808254.25,0.0071466984988515225,0.0071466984988515225
2018-11-07,6479.72,6562.79,6476.59,6529.68,55100.44,360052788.55,0.007710209700419135,0.007710209700419135
2018-11-08,6530.94,6542.42,6438.27,6446.06,42073.45,273205386.68,-0.01280614057656726,0.01280614057656726
2018-11-09,6446.06,6457.97,6352.45,6377.99,37086.04,237893036.71,-0.01055993893944529,0.01055993893944529
2018-11-10,6377.99,6419.92,6376.17,6396.37,14658.42,94313328.59,0.0028817856409308895,0.0028817856409308895
2018-11-11,6396.39,6414.18,6326.38,6408.18,20337.03,130156001.58,0.0018463597321607406,0.0018463597321607406
2018-11-12,6408.18,6435.41,6350.87,6375.08,28338.62,181575610.86,-0.00516527313527404,0.00516527313527404
2018-11-13,6375.08,6389.43,6315.58,6339.17,35761.27,227689745.72,-0.005632870489468367,0.005632870489468367
2018-11-14,6339.17,6375.7,5469.93,5741.47,178422.8,1045469380.16,-0.09428679148847563,0.09428679148847563
2018-11-15,5740.51,5767.06,5300.75,5647.5,147895.07,820864013.96,-0.016366888619116726,0.016366888619116726
2018-11-16,5647.5,5676.54,5487.87,5586.27,71050.83,397196182.83,-0.010841965471447446,0.010841965471447446
2018-11-17,5586.97,5602.01,5524.7,5568.94,29517.8,164182152.19,-0.003102248906694638,0.003102248906694638
2018-11-18,5567.95,5701.35,5567.95,5615.26,41702.04,233409182.46,0.008317561331240952,0.008317561331240952
2018-11-19,5615.26,5615.98,4757.01,4809.62,207964.38,1072037780.45,-0.14347332091479292,0.14347332091479292
2018-11-20,4809.62,4953.56,4168.25,4441.81,315023.21,1433400842.16,-0.07647381705831224,0.07647381705831224
2018-11-21,4441.81,4689.55,4315.58,4593.04,152286.19,686284917.84,0.034046931318538975,0.034046931318538975
2018-11-22,4593.04,4640.72,4297.21,4320.68,83715.43,376852837.57,-0.059298416734885784,0.059298416734885784
2018-11-23,4320.68,4419.48,4157.19,4343.42,121719.16,521825987.75,0.005263060444189227,0.005263060444189227
2018-11-24,4343.42,4432.0,3741.2,3854.11,123090.79,503028289.39,-0.11265546504827995,0.11265546504827995
2018-11-25,3854.11,4165.93,3550.04,4004.15,213926.98,819869496.19,0.038929869671597395,0.038929869671597395
2018-11-26,4004.46,4124.7,3598.81,3784.59,185985.76,715341714.72,-0.05483311064770302,0.05483311064770302
2018-11-27,3784.77,3878.9,3613.11,3822.99,147999.31,555212127.53,0.010146409518600352,0.010146409518600352
2018-11-28,3822.99,4398.57,3822.94,4263.55,175435.76,726808596.57,0.11523964226953254,0.11523964226953254
2018-11-29,4263.52,4444.39,4130.68,4286.69,112103.36,479575430.64,0.0054274020475892915,0.0054274020475892915
2018-11-30,4286.85,4331.07,3916.3,4009.67,121993.57,497762735.43,-0.06462328743156132,0.06462328743156132
2018-12-01,4009.67,4309.65,3942.62,4197.46,67774.58,280927570.31,0.046834278132614315,0.046834278132614315
2018-12-02,4197.7,4318.79,4077.67,4143.86,62748.83,262154694.41,-0.012769627346061796,0.012769627346061796
2018-12-03,4143.86,4159.01,3795.18,3871.41,107400.61,423985399.83,-0.06574787758273681,0.06574787758273681
2018-12-04,3871.41,4082.68,3770.92,3948.44,94655.27,373361232.89,0.019897143418031282,0.019897143418031282
2018-12-05,3948.44,3961.8,3719.19,3737.53,83811.55,320944415.67,-0.05341603266100026,0.05341603266100026
2018-12-06,3737.53,3883.43,3467.92,3485.18,159523.77,590923562.42,-0.06751785269951016,0.06751785269951016
2018-12-07,3485.18,3576.11,3248.0,3420.57,206088.47,699930576.16,-0.018538497294257272,0.018538497294257272
2018-12-08,3420.57,3602.49,3295.21,3461.07,104091.14,357548590.53,0.011840131907839835,0.011840131907839835
2018-12-09,3461.07,3718.58,3436.5,3592.84,83347.79,295321498.63,0.03807204130514541,0.03807204130514541
2018-12-10,3592.84,3645.49,3416.77,3467.16,81855.33,287119758.11,-0.034980683804455626,0.034980683804455626
2018-12-11,3467.16,3483.58,3348.98,3401.02,67519.71,230671778.42,-0.01907613147359799,0.01907613147359799
2018-12-12,3401.02,3545.37,3380.48,3485.59,74415.95,257293632.74,0.024866069590887552,0.024866069590887552
2018-12-13,3485.59,3493.76,3272.81,3305.11,84592.04,286236674.73,-0.05177889539504077,0.05177889539504077
2018-12-14,3305.11,3333.24,3180.97,3235.48,89133.43,290985461.02,-0.02106737748516696,0.02106737748516696
2018-12-15,3235.48,3271.76,3169.53,3232.51,51317.37,165378769.6,-0.0009179472597573568,0.0009179472597573568
2018-12-16,3232.51,3319.83,3227.4,3255.37,45102.51,148182655.41,0.007071903876554098,0.007071903876554098
2018-12-17,3255.37,3639.65,3239.06,3548.19,119831.24,412454521.38,0.08994983673130852,0.08994983673130852
2018-12-18,3548.19,3727.99,3481.46,3715.85,91609.53,327807644.75,0.04725226101195257,0.04725226101195257
2018-12-19,3715.85,3969.7,3693.57,3736.54,163016.15,620695447.39,0.005568039614085585,0.005568039614085585
2018-12-20,3736.54,4225.52,3712.82,4137.66,180025.9,724855205.51,0.10735065060189375,0.10735065060189375
2018-12-21,4137.66,4247.71,3831.2,3898.81,128508.13,516656937.13,-0.05772586437745009,0.05772586437745009
2018-12-22,3898.81,4060.34,3849.23,4045.24,63672.55,250085915.72,0.03755761373342126,0.03755761373342126
2018-12-23,4045.24,4117.65,3972.39,4007.63,58294.45,235997621.23,-0.009297347005369216,0.009297347005369216
2018-12-24,4007.63,4303.37,4006.6,4081.95,109869.44,459290147.24,0.01854462612566521,0.01854462612566521
2018-12-25,4081.95,4094.61,3734.85,3834.73,95683.55,367200910.64,-0.060564191134139245,0.060564191134139245
2018-12-26,3834.73,3923.93,3746.86,3848.78,68965.06,263439573.84,0.0036638824636936462,0.0036638824636936462
2018-12-27,3848.78,3888.92,3622.39,3646.09,81652.77,305729129.14,-0.052663441402210576,0.052663441402210576
2018-12-28,3646.09,4007.71,3628.43,3947.86,92882.41,353705007.17,0.0827653733177185,0.0827653733177185
2018-12-29,3947.86,4004.14,3774.38,3797.06,54702.16,214891355.42,-0.03819790975363868,0.03819790975363868
2018-12-30,3797.06,3925.18,3760.8,3896.21,49797.04,191958416.81,0.026112307943514157,0.026112307943514157
2018-12-31,3896.21,3904.28,3701.48,3747.39,54221.49,206190463.74,-0.03819609312639727,0.03819609312639727
2019-01-01,3747.39,3938.75,3696.94,3880.15,45104.29,170598307.96,0.03542732408422933,0.03542732408422933
2019-01-02,3880.15,3989.59,3826.29,3961.01,54034.73,210854603.84,0.020839400538638975,0.020839400538638975
2019-01-03,3961.01,3965.52,3778.76,3835.86,45585.19,176488072.06,-0.03159547691119191,0.03159547691119191
2019-01-04,3835.86,3901.65,3783.88,3874.06,44398.9,170507611.15,0.009958653339798618,0.009958653339798618
2019-01-05,3874.06,3926.92,3841.13,3855.39,35766.65,139438510.18,-0.004819233568917336,0.004819233568917336
2019-01-06,3855.39,4145.16,3829.09,4102.85,58878.99,236298043.75,0.06418546502429079,0.06418546502429079
2019-01-07,4102.85,4132.62,4001.35,4050.4,51541.23,209289368.14,-0.012783796629172506,0.012783796629172506
2019-01-08,4050.4,4156.16,3990.34,4040.75,65973.5,268091045.44,-0.0023824807426426897,0.0023824807426426897
2019-01-09,4040.75,4092.91,4013.0,4048.34,55130.13,223639028.92,0.0018783641650683691,0.0018783641650683691
2019-01-10,4048.34,4085.09,3631.07,3668.15,108277.01,412522198.13,-0.09391256663224923,0.09391256663224923
2019-01-11,3668.15,3729.69,3616.41,3669.2,63070.18,231465488.1,0.0002862478361025378,0.0002862478361025378
2019-01-12,3669.2,3692.12,3611.2,3664.38,28343.28,103912541.38,-0.0013136378502125456,0.0013136378502125456
2019-01-13,3664.38,3675.2,3528.24,3551.24,45682.73,164125048.97,-0.03087561879499401,0.03087561879499401
2019-01-14,3551.24,3748.88,3544.53,3703.9,56099.99,204793029.92,0.04298780144400283,0.04298780144400283
2019-01-15,3703.9,3724.3,3590.49,3621.24,54154.65,198582447.53,-0.02231701719808854,0.02231701719808854
2019-01-16,3621.24,3704.37,3611.38,3643.99,53843.55,196211595.54,0.006282378411814671,0.006282378411814671
2019-01-17,3643.99,3695.28,3586.92,3685.3,46181.32,168287506.1,0.011336474578689915,0.011336474578689915
2019-01-18,3685.3,3685.39,3620.44,3648.05,32418.99,118317804.97,-0.010107725286950808,0.010107725286950808
2019-01-19,3648.05,3799.62,3643.01,3729.78,38341.35,143238228.4,0.022403749948602725,0.022403749948602725
2019-01-20,3729.78,3754.65,3529.25,3567.73,49198.37,177628515.93,-0.04344760280767235,0.04344760280767235
2019-01-21,3567.73,3599.83,3535.19,3571.92,36101.4,129000924.6,0.001174416225443009,0.001174416225443009
2019-01-22,3571.92,3635.69,3473.77,3602.04,53586.91,191355241.84,0.008432439696297811,0.008432439696297811
2019-01-23,3602.04,3631.15,3543.96,3572.05,37910.4,135864247.56,-0.00832583758092631,0.00832583758092631
2019-01-24,3572.05,3616.33,3546.5,3598.52,31630.57,113155246.95,0.007410310605954429,0.007410310605954429
2019-01-25,3598.52,3607.43,3539.41,3582.89,32679.69,116674680.78,-0.004343452308171125,0.004343452308171125
2019-01-26,3582.89,3676.4,3578.62,3596.5,29201.1,105927045.55,0.0037986095023849753,0.0037986095023849753
2019-01-27,3596.5,3605.99,3511.29,3565.08,26261.48,93766117.67,-0.008736271374947924,0.008736271374947924
2019-01-28,3565.08,3567.56,3402.56,3453.42,59700.11,206309738.62,-0.03132047527685211,0.03132047527685211
2019-01-29,3453.42,3463.2,3369.19,3418.25,46304.1,158106687.0,-0.010184107348657268,0.010184107348657268
2019-01-30,3418.25,3488.91,3395.94,3467.21,42399.63,146422486.1,0.01432311855481605,0.01432311855481605
2019-01-31,3467.21,3499.78,3422.83,3434.13,37365.7,128773893.15,-0.009540812353448391,0.009540812353448391
2019-02-01,3434.13,3478.55,3398.96,3461.63,41976.43,144476056.44,0.008007850605539213,0.008007850605539213
2019-02-02,3461.63,3519.14,3441.21,3508.68,27103.48,94144187.11,0.013591862792961651,0.013591862792961651
2019-02-03,3508.68,3514.43,3424.42,3449.62,23044.88,79591219.11,-0.016832541012574476,0.016832541012574476
2019-02-04,3449.62,3470.8,3429.21,3431.24,23959.61,82280894.52,-0.005328123097616544,0.005328123097616544
2019-02-05,3431.24,3447.88,3415.67,3447.66,24459.49,84042727.18,0.00478544199764519,0.00478544199764519
2019-02-06,3447.66,3459.33,3362.24,3394.89,44281.79,150408587.85,-0.015306033657611295,0.015306033657611295
2019-02-07,3394.89,3406.54,3369.1,3375.33,28811.35,97390901.92,-0.005761600523139121,0.005761600523139121
2019-02-08,3375.33,3735.1,3363.32,3660.03,89444.22,317023029.42,0.08434730826319203,0.08434730826319203
2019-02-09,3660.03,3673.71,3616.11,3652.26,25880.75,94200588.34,-0.0021229334185784987,0.0021229334185784987
2019-02-10,3652.26,3689.32,3611.46,3685.14,30046.26,109365095.98,0.009002644937655013,0.009002644937655013
2019-02-11,3685.14,3688.59,3608.18,3611.34,40461.58,146354074.39,-0.020026376202803564,0.020026376202803564
2019-02-12,3611.34,3648.67,3574.22,3617.41,45717.05,164816438.53,0.0016808165390131968,0.0016808165390131968
2019-02-13,3617.41,3655.89,3590.01,3605.87,40664.15,146822348.57,-0.0031901277433301622,0.0031901277433301622
2019-02-14,3605.87,3619.7,3567.39,3588.72,32779.35,117804856.32,-0.004756133748582192,0.004756133748582192
2019-02-15,3588.72,3640.65,3575.95,3593.49,36251.38,130398989.33,0.0013291647161104425,0.0013291647161104425
2019-02-16,3593.49,3639.75,3592.04,3617.24,24003.59,86973822.79,0.006609173811531477,0.006609173811531477
2019-02-17,3617.24,3706.17,3608.18,3670.92,36849.32,134218331.16,0.014840043790293134,0.014840043790293134
2019-02-18,3670.92,3952.44,3661.42,3912.57,98728.99,376203280.43,0.06582818476022356,0.06582818476022356
2019-02-19,3912.57,4010.91,3882.52,3924.24,74127.62,292137057.43,0.002982694239336281,0.002982694239336281
2019-02-20,3924.24,3992.31,3898.91,3974.05,53048.95,209282292.49,0.012692903594071714,0.012692903594071714
2019-02-21,3974.05,4026.54,3900.28,3937.04,47433.87,187314178.85,-0.009312917552622646,0.009312917552622646
2019-02-22,3937.04,3996.15,3917.66,3983.53,43006.55,170405341.81,0.011808363643752706,0.011808363643752706
2019-02-23,3983.53,4192.39,3948.48,4149.09,57002.5,231174632.28,0.04156112794431066,0.04156112794431066
2019-02-24,4149.09,4221.62,3755.38,3771.62,80391.72,319071544.94,-0.090976575586454,0.090976575586454
2019-02-25,3771.62,3885.06,3771.53,3845.51,48406.42,185036583.31,0.019591051060287246,0.019591051060287246
2019-02-26,3845.51,3852.66,3791.9,3817.88,33253.08,126868886.89,-0.007185002769463655,0.007185002769463655
2019-02-27,3817.88,3851.84,3699.53,3830.72,46011.1,175069054.72,0.003363122989721967,0.003363122989721967
2019-02-28,3830.72,3909.86,3798.0,3823.37,44353.45,170646670.66,-0.001918699356778908,0.001918699356778908
2019-03-01,3823.37,3866.12,3822.67,3831.48,26522.34,101774924.71,0.0021211653593558033,0.0021211653593558033
2019-03-02,3831.48,3846.38,3790.74,3842.94,19283.71,73894412.97,0.0029910113063358335,0.0029910113063358335
2019-03-03,3842.94,3853.28,3788.04,3812.31,16769.86,64065044.79,-0.007970460116473399,0.007970460116473399
2019-03-04,3812.31,3831.01,3705.14,3731.28,39278.22,147245676.28,-0.021254829748892368,0.021254829748892368
2019-03-05,3731.28,3893.52,3720.49,3874.18,43262.3,165062256.27,0.03829784953152804,0.03829784953152804
2019-03-06,3874.18,3916.29,3839.39,3874.98,33536.95,129520549.49,0.00020649530997540744,0.00020649530997540744
2019-03-07,3874.98,3911.76,3853.2,3882.61,37619.38,146201726.67,0.0019690424208640422,0.0019690424208640422
2019-03-08,3882.61,3932.02,3804.98,3868.02,39428.25,153405087.61,-0.0037577814923467345,0.0037577814923467345
2019-03-09,3868.02,3975.25,3860.66,3947.74,27600.01,108370246.04,0.020610027869556014,0.020610027869556014
2019-03-10,3947.74,3948.21,3897.82,3929.84,17404.16,68252920.53,-0.004534239843555943,0.004534239843555943
2019-03-11,3929.84,3941.99,3849.45,3874.89,32708.55,126998648.6,-0.013982757567738147,0.013982757567738147
2019-03-12,3874.89,3904.7,3827.23,3888.57,33655.37,130291591.54,0.0035304227990988757,0.0035304227990988757
2019-03-13,3888.57,3898.25,3853.06,3878.44,27922.69,108286926.77,-0.0026050707586593447,0.0026050707586593447
2019-03-14,3878.44,3922.21,3825.03,3881.44,34554.38,133931876.12,0.0007735068738976558,0.0007735068738976558
2019-03-15,3881.44,3935.1,3876.17,3927.08,32133.02,125588541.02,0.0117585226101653,0.0117585226101653
2019-03-16,3927.08,4069.11,3924.98,4027.01,41319.81,166216280.52,0.025446387646801183,0.025446387646801183
2019-03-17,4027.01,4030.38,3970.97,3998.0,17033.6,68146133.16,-0.0072038559626125265,0.0072038559626125265
2019-03-18,3998.0,4038.99,3964.31,3988.85,27416.92,109428478.54,-0.0022886443221611374,0.0022886443221611374
2019-03-19,3988.85,4032.04,3972.47,4024.14,29686.2,118919147.36,0.008847161462576913,0.008847161462576913
2019-03-20,4024.14,4064.95,3995.49,4056.75,36862.09,148490744.9,0.008103594805349834,0.008103594805349834
2019-03-21,4056.75,4082.29,3953.53,3996.93,44251.52,178077036.22,-0.01474579404695886,0.01474579404695886
2019-03-22,3996.93,4018.21,3984.0,4000.84,22671.75,90726555.79,0.000978250807494918,0.000978250807494918
2019-03-23,4000.84,4019.36,3982.47,4007.21,18486.22,74094017.72,0.0015921656452144717,0.0015921656452144717
2019-03-24,4007.21,4010.3,3970.35,3994.11,16111.98,64375076.75,-0.003269107433850449,0.003269107433850449
2019-03-25,3994.11,4005.29,3887.68,3924.55,34191.84,136398998.18,-0.017415644536580066,0.017415644536580066
2019-03-26,3924.55,3943.2,3902.52,3942.22,23873.14,93805733.55,0.0045024270298503755,0.0045024270298503755
2019-03-27,3942.22,4054.32,3932.79,4045.98,37132.4,149005782.26,0.026320195219952325,0.026320195219952325
2019-03-28,4045.98,4046.44,4014.69,4036.45,25343.13,102296341.19,-0.0023554243965615562,0.0023554243965615562
2019-03-29,4036.45,4122.89,4031.22,4111.38,41843.31,170915132.77,0.018563341550124512,0.018563341550124512
2019-03-30,4111.38,4146.88,4066.87,4118.13,24906.26,102400533.82,0.0016417845103104955,0.0016417845103104955
2019-03-31,4118.13,4129.43,4098.79,4112.69,13792.73,56727425.19,-0.001320987924130712,0.001320987924130712
2019-04-01,4112.69,4164.33,4082.2,4151.32,36921.55,152826759.02,0.009392879113183872,0.009392879113183872
2019-04-02,4151.32,5104.42,4147.7,4906.93,172473.31,814748125.73,0.18201680429357414,0.18201680429357414
2019-04-03,4906.93,5335.7,4831.59,4976.59,159843.43,809158339.99,0.014196248978485482,0.014196248978485482
2019-04-04,4976.59,5071.98,4799.77,4913.36,74544.88,370109007.61,-0.012705487090558076,0.012705487090558076
2019-04-05,4913.36,5074.13,4897.61,5047.23,56130.82,280722247.3,0.02724612078089117,0.02724612078089117
2019-04-06,5047.23,5240.19,4938.0,5057.25,54180.91,275839573.8,0.00198524735349892,0.00198524735349892
2019-04-07,5057.25,5266.04,5044.28,5201.16,47200.43,243329883.48,0.02845617677591572,0.02845617677591572
2019-04-08,5201.16,5347.88,5141.23,5294.09,69803.56,366577921.18,0.0178671680932716,0.0178671680932716
2019-04-09,5294.09,5294.09,5159.13,5201.3,48552.25,253577595.39,-0.01752709153036691,0.01752709153036691
2019-04-10,5201.3,5460.94,5178.61,5318.6,65813.81,349643837.46,0.022552054294118884,0.022552054294118884
2019-04-11,5318.6,5343.66,4987.65,5048.56,69622.86,356811374.12,-0.05077275974880602,0.05077275974880602
2019-04-12,5048.56,5118.61,4927.62,5081.5,43762.94,220667543.59,0.0065246327665708925,0.0065246327665708925
2019-04-13,5081.5,5128.96,5056.19,5080.66,23342.24,118956124.9,-0.00016530552002369525,0.00016530552002369525
2019-04-14,5080.66,5186.82,5031.2,5165.59,21193.03,108148233.81,0.016716332130077616,0.016716332130077616
2019-04-15,5165.59,5195.31,4969.31,5037.27,40402.46,205867031.18,-0.024841305639820344,0.024841305639820344
2019-04-16,5037.27,5232.03,5029.16,5212.81,40370.0,207311534.31,0.03484824121002039,0.03484824121002039
2019-04-17,5212.81,5270.76,5190.81,5236.26,37225.68,194699629.15,0.004498533420554285,0.004498533420554285
2019-04-18,5236.26,5317.78,5232.99,5289.75,35511.12,187312150.44,0.010215306344604658,0.010215306344604658
2019-04-19,5289.75,5353.01,5212.18,5295.53,30109.97,158699049.55,0.0010926792381491524,0.0010926792381491524
2019-04-20,5295.53,5366.6,5274.45,5326.18,23214.49,123577001.56,0.0057879003612482105,0.0057879003612482105
2019-04-21,5326.18,5348.59,5232.77,5305.74,25466.81,134681237.4,-0.0038376472443666376,0.0038376472443666376
2019-04-22,5305.74,5444.76,5265.73,5394.67,45346.65,242498187.66,0.016761092703374114,0.016761092703374114
2019-04-23,5394.67,5626.83,5371.31,5539.1,66448.85,368556751.66,0.02677272196445757,0.02677272196445757
2019-04-24,5539.1,5633.0,5390.98,5454.58,61651.16,339093001.24,-0.015258796555397192,0.015258796555397192
2019-04-25,5454.58,5521.61,5031.69,5162.67,70755.72,374798664.87,-0.05351649439553552,0.05351649439553552
2019-04-26,5162.67,5361.94,5104.18,5234.09,70191.21,366773360.18,0.013833927018383818,0.013833927018383818
2019-04-27,5234.09,5282.97,5192.45,5229.48,21692.98,113430273.96,-0.0008807643735588844,0.0008807643735588844
2019-04-28,5233.47,5313.7,5218.42,5272.45,25294.87,133564683.52,0.008216878159970076,0.008216878159970076
2019-04-29,5272.45,5299.51,5162.81,5237.96,31947.44,167206787.27,-0.0065415508919003384,0.0065415508919003384
2019-04-30,5237.96,5372.23,5224.64,5350.64,32567.46,172540196.26,0.021512191769314848,0.021512191769314848
2019-05-01,5350.64,5417.17,5346.7,5389.54,27410.57,147345369.73,0.007270158336198929,0.007270158336198929
2019-05-02,5389.54,5531.15,5387.29,5500.72,35089.37,192256639.91,0.020628847730975286,0.020628847730975286
2019-05-03,5500.72,5891.9,5484.78,5753.38,75434.86,432335283.61,0.0459321688797103,0.0459321688797103
2019-05-04,5753.38,5901.36,5596.15,5840.08,45628.34,263390273.68,0.0150694026815541,0.0150694026815541
2019-05-05,5840.08,5849.5,5709.74,5794.14,25481.48,147662500.76,-0.007866330598210958,0.007866330598210958
2019-05-06,5794.14,5823.67,5644.15,5748.17,34979.71,200316185.51,-0.007933878021587404,0.007933878021587404
2019-05-07,5748.17,6031.54,5748.17,5819.57,59556.89,353043890.95,0.012421344532259848,0.012421344532259848
2019-05-08,5819.57,6032.25,5753.08,5998.71,40967.62,241917027.36,0.030782343025343772,0.030782343025343772
2019-05-09,5998.71,6194.91,5988.65,6171.96,51005.27,310336580.16,0.02888120946003392,0.02888120946003392
2019-05-10,6171.96,6444.57,6133.21,6358.29,68160.13,430403405.14,0.030189761437209528,0.030189761437209528
2019-05-11,6358.29,7394.94,6357.02,7191.36,135248.42,933141315.95,0.13102107642149075,0.13102107642149075
2019-05-12,7191.36,7541.61,6793.21,6977.63,142892.25,1023203366.46,-0.02972038668624566,0.02972038668624566
2019-05-13,6977.63,8127.75,6873.42,7806.36,149082.57,1140302646.6,0.1187695535590163,0.1187695535590163
2019-05-14,7806.36,8297.02,7631.34,7980.13,122383.06,976094121.29,0.022260054622128767,0.022260054622128767
2019-05-15,7980.13,8263.29,7849.92,8183.83,86162.62,694202804.31,0.025525899954010667,0.025525899954010667
2019-05-16,8183.83,8352.25,7679.05,7874.11,95341.68,762104107.69,-0.03784536091292223,0.03784536091292223
2019-05-17,7874.11,7930.98,6668.67,7371.96,141482.93,1023961962.83,-0.06377228664572876,0.06377228664572876
2019-05-18,7371.96,7491.67,7213.72,7266.08,41327.89,303317486.98,-0.014362530453230882,0.014362530453230882
2019-05-19,7266.08,8281.66,7257.26,8193.14,91218.12,723011166.2,0.12758736485147426,0.12758736485147426
2019-05-20,8193.14,8193.14,7591.85,7998.29,80672.83,637617163.27,-0.023782090871143358,0.023782090871143358
2019-05-21,7998.29,8102.32,7807.77,7947.93,45005.01,357803946.85,-0.006296345843924134,0.006296345843924134
2019-05-22,7947.93,8033.76,7533.66,7626.89,54216.74,424501866.33,-0.04039290733562073,0.04039290733562073
2019-05-23,7626.89,7971.26,7478.74,7876.5,50121.07,386766321.19,0.03272762554593012,0.03272762554593012
2019-05-24,7876.5,8165.45,7801.57,7996.4,51604.15,413162746.86,0.015222497302101123,0.015222497302101123
2019-05-25,7996.4,8140.82,7948.68,8059.13,22294.65,179206342.03,0.007844780151067932,0.007844780151067932
2019-05-26,8059.13,8779.0,7894.53,8726.23,57648.95,483663699.62,0.08277568422397952,0.08277568422397952
2019-05-27,8726.23,8931.53,8668.46,8785.17,57692.17,507164714.76,0.006754348670617194,0.006754348670617194
2019-05-28,8785.17,8818.71,8562.2,8718.85,41445.13,360752199.95,-0.007549085561235569,0.007549085561235569
2019-05-29,8718.85,8760.48,8444.1,8664.56,44056.71,380343928.72,-0.006226738618051786,0.006226738618051786
2019-05-30,8664.56,9065.89,8027.21,8276.25,95189.06,815525590.67,-0.04481589370954775,0.04481589370954775
2019-05-31,8276.25,8570.78,8116.0,8550.67,60143.23,502056527.56,0.03315752907415792,0.03315752907415792
2019-06-01,8550.67,8619.21,8459.65,8555.87,26884.15,229736992.43,0.0006081394791286332,0.0006081394791286332
2019-06-02,8555.87,8819.9,8547.48,8737.91,25506.14,221708083.06,0.021276620612515007,0.021276620612515007
2019-06-03,8737.91,8740.24,8073.18,8114.49,63486.15,534972187.72,-0.07134658058963761,0.07134658058963761
2019-06-04,8114.49,8114.49,7463.94,7677.47,103552.9,809220381.24,-0.05385674269116103,0.05385674269116103
2019-06-05,7677.47,7917.14,7591.88,7791.29,49771.65,387021977.02,0.014825196321183842,0.014825196321183842
2019-06-06,7791.29,7872.1,7467.52,7807.36,44397.47,342084400.02,0.0020625596018117864,0.0020625596018117864
2019-06-07,7807.36,8127.63,7767.37,8002.63,51105.14,407241297.23,0.025011015247151436,0.025011015247151436
2019-06-08,8002.63,8058.91,7796.46,7933.78,23469.94,186055499.51,-0.008603421625140828,0.008603421625140828
2019-06-09,7933.78,7964.75,7535.9,7643.44,30301.73,234551796.21,-0.03659541857727344,0.03659541857727344
2019-06-10,7643.44,8061.5,7533.53,8021.0,43154.98,339520552.04,0.049396606763446815,0.049396606763446815
2019-06-11,8021.0,8049.78,7724.58,7917.32,35850.45,282632009.38,-0.012926069068694757,0.012926069068694757
2019-06-12,7917.32,8250.0,7834.57,8174.14,49460.34,399065678.38,0.03243774408511979,0.03243774408511979
2019-06-13,8174.14,8326.2,8053.65,8235.57,38536.25,315594036.87,0.007515163674710612,0.007515163674710612
2019-06-14,8235.57,8724.42,8180.39,8693.96,50383.98,424131990.84,0.05565977825457136,0.05565977825457136
2019-06-15,8693.96,8905.14,8621.48,8853.56,38140.15,333656492.38,0.01835757238358582,0.01835757238358582
2019-06-16,8853.56,9372.89,8800.96,8979.18,84289.2,767025702.52,0.014188642760652348,0.014188642760652348
2019-06-17,8979.18,9468.85,8976.99,9336.01,65486.04,606269265.79,0.03973970897119772,0.03973970897119772
2019-06-18,9336.01,9357.22,8941.83,9081.71,51829.13,473016555.83,-0.027238616925217674,0.027238616925217674
2019-06-19,9081.71,9313.18,9045.47,9280.54,32012.68,293070485.25,0.021893453986088662,0.021893453986088662
2019-06-20,9280.54,9600.28,9219.81,9536.85,45144.43,424436854.57,0.027618004986778688,0.027618004986778688
2019-06-21,9536.85,10230.86,9536.85,10218.87,77828.7,765543626.6,0.0715141792101166,0.0715141792101166
2019-06-22,10218.87,11207.97,10086.32,10689.54,115793.98,1240328392.49,0.04605890866602658,0.04605890866602658
2019-06-23,10689.54,11285.51,10513.81,10855.99,57082.02,619160985.99,0.015571296800423573,0.015571296800423573
2019-06-24,10855.99,11100.92,10555.71,11035.74,52118.36,565444720.43,0.01655767921672746,0.01655767921672746
2019-06-25,11035.74,11778.22,10992.37,11740.34,84123.73,953962631.15,0.06384710042099573,0.06384710042099573
2019-06-26,11740.34,13826.76,11679.1,12913.28,211449.88,2685872365.1,0.09990681700870674,0.09990681700870674
2019-06-27,12913.28,13314.05,10335.34,11154.09,202428.68,2345027203.81,-0.13623107374733612,0.13623107374733612
2019-06-28,11154.09,12433.0,10772.75,12355.06,120700.97,1408438810.31,0.10767081850693327,0.10767081850693327
2019-06-29,12355.06,12362.9,11352.27,11884.1,81875.16,968516834.6,-0.03811879505239146,0.03811879505239146
2019-06-30,11884.1,12200.02,10677.83,10769.05,80893.36,917158052.37,-0.09382704622142202,0.09382704622142202
2019-07-01,10769.05,11207.0,10006.43,10591.87,115739.97,1225129699.57,-0.01645270474182947,0.01645270474182947
2019-07-02,10591.87,10927.6,9678.1,10844.13,120994.95,1239524970.43,0.023816379921581143,0.023816379921581143
2019-07-03,10844.13,12009.59,10841.91,11981.61,115565.16,1313585829.89,0.1048936152554425,0.1048936152554425
2019-07-04,11981.61,12055.11,11067.68,11156.52,71141.03,831236841.56,-0.06886303259745563,0.06886303259745563
2019-07-05,11156.52,11435.38,10787.94,10993.25,66066.75,734424868.07,-0.014634491759079049,0.014634491759079049
2019-07-06,10993.25,11709.27,10985.4,11248.94,48172.2,549769169.13,0.023258817910990937,0.023258817910990937
2019-07-07,11248.94,11605.43,11109.42,11474.28,36847.21,418161890.29,0.02003210969211322,0.02003210969211322
